query_id,theme,query,pmid,pubmed_url,title,journal,pub_year,abstract,found_by,grade
1,ophtalmo,accident vasculaire cérébral ischémique par vasospasme ou embolie graisseuse après lipofilling facial,41728412,https://pubmed.ncbi.nlm.nih.gov/41728412/,Pneumocephalus and Seizure Post Cranioplasty: A Case Report.,Cureus,2026,"Pneumocephalus is a condition characterized by the presence of air within the intracranial space and can be classified as either simple or tension. It is associated with various etiologies, ranging from infectious causes to craniofacial surgical procedures such as cranioplasty. We report the case of a 28-year-old male patient with no previous comorbidities who after sustaining a gunshot wound to the head, underwent a cranioplasty for facial reconstruction under general anesthesia. During the immediate postoperative period, the patient exhibited delayed awakening followed by a seizure, requirin",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,38955323,https://pubmed.ncbi.nlm.nih.gov/38955323/,"Efficacy, tolerability, and bone density outcomes of elagolix with add-back therapy for endometriosis-associated pain: twelve months of an ongoing randomized phase 3 trial.",American journal of obstetrics and gynecology,2024,"BACKGROUND: Elagolix, an approved oral treatment for endometriosis-associated pain, has been associated with hypoestrogenic effects when used as monotherapy. Hormonal add-back therapy has the potential to mitigate these effects.
OBJECTIVE: To evaluate efficacy, tolerability, and bone density outcomes of elagolix 200 mg twice daily with 1 mg estradiol/0.5 mg norethindrone acetate (add-back) therapy once daily compared with placebo in premenopausal women with moderate-to-severe endometriosis-associated pain.
STUDY DESIGN: This ongoing, 48-month, phase 3 study consists of a 12-month double-blind ",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,41389730,https://pubmed.ncbi.nlm.nih.gov/41389730/,Efficacy and safety of relugolix therapy for symptomatic uterine fibroids: a systematic review and meta-analysis.,"European journal of obstetrics, gynecology, and reproductive biology",2026,"INTRODUCTION: Uterine fibroids are the most common benign tumors in premenopausal women and often necessitate fertility-sparing treatments. Relugolix, an oral GnRh antagonist has emerged as a promising non-surgical option. This systematic review and meta-analysis evaluate the efficacy and safety of relugolix for symptomatic uterine fibroids.
METHODS: We searched PubMed, Embase, Cochrane CENTRAL, Scopus, and ClinicalTrials.gov through March 2025. Six studies (n = 511) were included in accordance with the PRISMA guidelines. Data were analysed using random-effects models in R (v4.5.0). Risk of Bi",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,42025872,https://pubmed.ncbi.nlm.nih.gov/42025872/,Oral Gonadotropin-Releasing Hormone Antagonists for the Treatment of Endometriosis-Associated Pain: A Systematic Review and Meta-Analysis.,Journal of minimally invasive gynecology,2026,"STUDY OBJECTIVE: To evaluate the efficacy of oral gonadotropin-releasing hormone (GnRH) antagonists vs placebo for treatment of endometriosis-associated pain and to compare individual antagonists indirectly for dysmenorrhea and non-menstrual pelvic pain.
DESIGN: Systematic review and meta-analysis of phase 3 randomized, double-blind, placebo-controlled trials of oral GnRH antagonists in people with moderate-to-severe endometriosis-associated pain, with dual screening, standardized data extraction, and risk of bias assessment using the Cochrane Risk of Bias 2 tool.
SETTING: Multicenter phase 3 ",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,41698570,https://pubmed.ncbi.nlm.nih.gov/41698570/,"Efficacy and tolerability of elagolix in adolescents and young adults with endometriosis: a small, single-center retrospective cohort study.",Journal of pediatric and adolescent gynecology,2026,"STUDY OBJECTIVE: To evaluate the efficacy and tolerability of the gonadotropin-releasing hormone antagonist elagolix for endometriosis-associated pain symptoms in adolescents and young adults (AYA).
METHODS: We performed a retrospective cohort study of AYA with laparoscopically confirmed endometriosis prescribed elagolix between November 2018 and December 2024 at a pediatric tertiary care center. Data from the electronic medical record included demographic and clinical characteristics, prior hormonal therapies, elagolix dose and use of add-back therapy, symptom response, and adverse effects. P",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,41581744,https://pubmed.ncbi.nlm.nih.gov/41581744/,The effectiveness of relugolix compared with leuprorelin for preoperative therapy before laparoscopic myomectomy: a randomized controlled noninferiority study (MyLacR study).,Fertility and sterility,2026,"OBJECTIVE: To evaluate the preoperative oral relugolix treatment of patients undergoing laparoscopic myomectomy and to test the noninferiority of preoperative treatment with relugolix vs. leuprorelin on intraoperative blood loss.
DESIGN: Multicenter, randomized, open-label, active-controlled, parallel group trial in Japan.
SUBJECTS: Premenopausal women ≥20 years old diagnosed with uterine fibroids.
INTERVENTIONS: Relugolix oral tablet was taken once daily for 12 weeks preoperatively by patients in the relugolix group (N = 32), and leuprorelin subcutaneous injection was administered at 1.88 mg ",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,41658607,https://pubmed.ncbi.nlm.nih.gov/41658607/,"Pregnancy outcomes of patients with retained products of conception following miscarriage treated with relugolix, an oral gonadotropin-releasing hormone antagonist.",Frontiers in medicine,2026,"Background: Relugolix, an oral gonadotropin-releasing hormone (GnRH) antagonist, represents a potentially effective and less invasive therapeutic approach for retained products of conception (RPOC). However, its impact on subsequent pregnancy outcomes remains unclear. This study aimed to evaluate these outcomes following GnRH antagonist treatment for RPOC.
Methods: This single-center cohort study encompassed 20 patients diagnosed with RPOC following miscarriage or abortion before 22 gestational weeks who were treated with oral relugolix, a GnRH antagonist, from January 2022 to July 2024. Follo",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,42172143,https://pubmed.ncbi.nlm.nih.gov/42172143/,Antagonizing the corticotropin-releasing hormone receptor 1 with an orally bioavailable drug reduces endometriosis pain and associated adhesions†.,Biology of reproduction,2026,"Estrogen stimulates corticotropin-releasing hormone (CRH) expression in endometrial tissue, and CRH signaling contributes to inflammation and pain, suggesting a mechanistic role in endometriosis pathophysiology. We previously identified elevated CRH receptor-1 (CRHR1) levels in endometriotic lesions in a rat model. Here, we tested the hypothesis that antagonizing CRHR1 with pexacerfont, an orally bioavailable small-molecule antagonist, would reduce endometriosis-associated pain and lesion activity. Beginning 25 days after disease induction, rats received pexacerfont (10 mg/kg), vehicle, or ela",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,42037511,https://pubmed.ncbi.nlm.nih.gov/42037511/,Efficacy and related factors of levonorgestrel-releasing intrauterine system combined with metformin in fertility-preserving treatment for atypical endometrial hyperplasia and early endometrial cancer: A retrospective cohort study.,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,2026,"OBJECTIVE: To compare the efficacy of the levonorgestrel-releasing intrauterine system combined with metformin versus oral progestin combined with metformin in fertility-preserving treatment for patients with atypical endometrial hyperplasia and early endometrial cancer, and to analyze related factors affecting efficacy.
METHODS: From January 2015 to December 2023, clinical data of patients with atypical endometrial hyperplasia or early endometrial cancer were retrospectively analyzed. Patients were divided into a study group and a control group based on treatment method. Complete remission ra",bge_m3,
2,gyneco,effets du relugolix sur la prise en charge de l'endométriose,41576513,https://pubmed.ncbi.nlm.nih.gov/41576513/,"Hormonal treatment in endometriosis fails to prevent IL-6 increase and endometrium fibrosis but regulates levels of CYP17A, VEGF, and NFkB.",Journal of reproductive immunology,2026,"Endometriosis is a gynecological inflammatory disease characterized by the presence of ectopic endometrial-like tissue. This study aims to elucidate the effect of hormonal treatment in human endometriosis inflammation, angiogenesis and fibrosis. Eutopic and ectopic endometrium and blood were harvested from women with hormone-treated endometriosis (n = 24) and from controls (n = 15). Inflammation was assessed by quantification of EGF-like module containing mucin-like hormone receptor (EMR1), galectin-3 and nuclear factor kappa B in tissues, and interleukin-6 and transforming growth factor-beta ",bge_m3,
